Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,Genre
1972,271706,4,0.675,0.448,2,-11.52,0,0.0235,0.32,0.0,0.0825,0.568,98.499,44,5
1974,212893,4,0.655,0.373,9,-13.954,1,0.0347,0.306,1.25e-05,0.107,0.502,75.351,45,5
1975,216386,4,0.764,0.628,0,-10.961,1,0.048,0.336,0.0,0.0977,0.823,109.008,63,5
1975,178746,4,0.787,0.551,11,-11.09,1,0.0302,0.256,3.29e-06,0.11,0.811,116.023,47,5
1968,328146,3,0.427,0.0801,2,-27.119,1,0.0372,0.748,0.51,0.125,0.78,168.418,42,5
1971,149133,4,0.624,0.407,4,-12.222,1,0.0282,0.55,0.0,0.213,0.847,111.924,18,5
1972,253400,4,0.628,0.698,9,-8.496,1,0.0297,0.206,0.0192,0.0731,0.925,154.576,34,5
1972,267573,4,0.586,0.584,5,-15.074,1,0.0316,0.134,5.88e-05,0.439,0.92,138.27,20,5
1972,289133,4,0.516,0.561,10,-10.279,1,0.036,0.331,1.59e-05,0.21,0.791,119.86,33,5
1972,253506,4,0.585,0.493,11,-11.292,1,0.028,0.144,0.133,0.109,0.764,132.894,25,5
1973,208600,4,0.571,0.644,9,-14.321,1,0.0342,0.0388,0.000326,0.0757,0.955,90.663,7,5
1973,267893,4,0.662,0.412,0,-13.188,1,0.0659,0.347,1.12e-05,0.182,0.744,117.896,39,5
1977,225493,3,0.564,0.291,0,-12.046,1,0.0285,0.706,0.000156,0.169,0.308,128.342,13,5
1954,208426,4,0.643,0.531,9,-5.709,1,0.0476,0.775,0.00893,0.121,0.646,99.446,15,5
1980,208167,4,0.685,0.678,1,-5.629,1,0.0445,0.102,0.00137,0.104,0.788,149.88,48,5
1980,97825,4,0.711,0.227,1,-9.366,1,0.212,0.296,0.0,0.338,0.685,90.335,37,5
1980,185133,4,0.691,0.467,1,-7.378,1,0.0501,0.221,0.0478,0.111,0.244,92.078,42,5
1980,150417,4,0.652,0.502,6,-8.878,1,0.266,0.329,0.177,0.0944,0.635,191.94,42,5
1976,272333,4,0.559,0.276,4,-13.862,1,0.0286,0.724,5.29e-05,0.0977,0.4,93.525,45,5
1980,198666,4,0.637,0.361,4,-14.983,1,0.0329,0.00502,1.11e-05,0.0559,0.883,132.705,24,5
1980,189906,4,0.645,0.322,7,-9.993,1,0.0293,0.233,5.8e-06,0.0706,0.251,75.553,20,5
1980,191933,4,0.674,0.569,11,-12.311,1,0.0723,0.329,0.00971,0.18,0.961,162.905,37,5
1980,212973,4,0.681,0.481,9,-14.295,1,0.0387,0.227,0.000247,0.169,0.444,119.609,36,5
1983,228493,4,0.89,0.384,7,-17.147,0,0.0501,0.312,0.00394,0.0825,0.971,125.718,4,5
1983,221986,4,0.672,0.488,1,-15.441,1,0.0349,0.0349,4.32e-06,0.131,0.964,127.887,49,5
1983,213106,4,0.727,0.193,7,-14.776,1,0.0303,0.627,2.11e-06,0.139,0.399,101.854,49,5
1962,192493,4,0.346,0.187,10,-19.92,0,0.0641,0.955,0.0846,0.846,0.402,93.231,26,5
1963,155333,4,0.267,0.369,10,-12.416,1,0.0501,0.676,0.0,0.925,0.527,182.343,42,5
1963,212226,4,0.348,0.188,11,-16.474,1,0.0345,0.914,0.00314,0.723,0.174,96.832,28,5
1964,385093,3,0.444,0.162,8,-19.562,1,0.0382,0.869,1.86e-06,0.979,0.223,148.041,21,5
1965,198293,3,0.503,0.0512,2,-19.874,1,0.0506,0.848,0.0,0.106,0.375,146.205,40,5
1965,206200,4,0.621,0.167,4,-13.592,0,0.0365,0.877,0.0,0.101,0.237,130.457,27,5
1968,216000,4,0.397,0.219,2,-13.534,1,0.0307,0.772,0.0,0.145,0.281,111.58,32,5
1969,206066,4,0.564,0.357,1,-12.752,1,0.0326,0.558,0.0,0.233,0.477,129.242,53,5
1975,286106,4,0.506,0.343,5,-12.153,0,0.03,0.243,0.0,0.141,0.265,130.052,56,5
1959,162600,4,0.492,0.0185,8,-26.604,1,0.0522,0.942,0.868,0.0962,0.401,82.995,2,5
1963,175600,4,0.435,0.475,4,-14.887,1,0.0284,0.823,0.942,0.323,0.555,106.823,20,5
1965,200333,4,0.317,0.197,5,-20.666,1,0.0427,0.665,0.747,0.103,0.119,91.994,42,5
1965,211973,3,0.569,0.0281,11,-17.442,1,0.0567,0.953,0.854,0.0766,0.112,75.503,4,5
1965,408533,4,0.297,0.569,2,-10.198,0,0.0372,0.703,0.769,0.955,0.157,114.368,4,5
1967,635893,4,0.499,0.25,6,-12.755,1,0.061,0.484,0.879,0.074,0.188,102.004,10,5
1968,293146,4,0.269,0.351,11,-18.824,0,0.0403,0.122,0.872,0.082,0.51,109.002,16,5
1971,224186,4,0.617,0.421,0,-14.231,1,0.0318,0.541,0.00227,0.125,0.39,131.653,53,5
1971,272026,4,0.594,0.325,0,-17.137,1,0.0324,0.748,0.0058,0.0857,0.254,135.229,48,5
1971,195600,3,0.583,0.239,2,-13.85,1,0.0293,0.792,0.0,0.199,0.512,81.528,47,5
1971,256906,4,0.556,0.15,5,-17.489,1,0.0333,0.887,2.5e-06,0.105,0.118,134.414,42,5
1978,200240,4,0.636,0.454,5,-16.548,1,0.0615,0.599,0.00343,0.304,0.806,155.547,10,5
1984,194706,4,0.724,0.369,7,-15.259,1,0.0422,0.345,0.0,0.0592,0.86,82.941,53,5
1986,163413,4,0.557,0.189,10,-10.394,1,0.0464,0.808,3.25e-06,0.246,0.408,124.079,45,5
1986,209826,4,0.581,0.275,7,-20.341,1,0.0307,0.395,0.00347,0.111,0.657,162.905,40,5
1999,213600,4,0.547,0.277,0,-11.327,1,0.0429,0.67,0.0,0.091,0.684,153.974,58,5
2018,222573,5,0.584,0.317,2,-13.464,1,0.273,0.697,0.0,0.0709,0.653,89.708,42,5
1970,201600,4,0.449,0.116,2,-22.023,1,0.0497,0.821,0.911,0.109,0.63,127.194,27,5
1970,421960,4,0.368,0.268,2,-14.097,1,0.0345,0.926,0.858,0.104,0.335,132.677,23,5
1966,292600,3,0.599,0.198,11,-12.116,1,0.0314,0.95,0.0,0.185,0.329,117.748,44,5
1969,273573,4,0.621,0.238,6,-10.18,1,0.028,0.925,1.22e-06,0.124,0.321,97.211,58,5
1970,134800,4,0.611,0.47,4,-9.135,1,0.0356,0.585,0.0,0.58,0.97,85.527,62,5
1970,326933,4,0.333,0.0937,8,-15.242,0,0.0354,0.985,0.0223,0.0994,0.209,107.263,40,5
1971,263480,4,0.693,0.201,1,-9.903,1,0.0288,0.9,0.0,0.112,0.679,100.836,57,5
1971,230226,3,0.464,0.327,4,-9.005,1,0.0403,0.905,0.0,0.135,0.792,70.862,55,5
1971,182906,4,0.626,0.542,1,-7.655,1,0.037,0.818,0.0,0.095,0.769,75.368,49,5
1971,245040,4,0.402,0.152,0,-13.901,1,0.0403,0.979,9.07e-05,0.104,0.387,59.173,51,5
1974,183653,4,0.61,0.64,9,-7.681,0,0.0354,0.513,0.0,0.0837,0.678,81.232,46,5
1974,204186,4,0.584,0.526,9,-10.081,0,0.0389,0.469,6.47e-05,0.0756,0.637,82.028,51,5
1960,202789,4,0.354,0.0938,1,-23.229,1,0.0532,0.939,0.828,0.142,0.299,107.162,6,5
1960,187350,4,0.571,0.24,7,-14.262,1,0.0499,0.747,6.15e-06,0.211,0.723,154.809,4,5
1960,181313,4,0.539,0.0332,1,-17.374,1,0.0574,0.963,0.00675,0.117,0.295,92.306,12,5
1960,168960,4,0.424,0.0354,2,-20.876,0,0.0714,0.905,0.263,0.107,0.164,118.064,0,5
1964,172710,4,0.491,0.202,9,-18.596,1,0.0399,0.832,7.29e-05,0.698,0.453,132.417,0,5
1965,226986,4,0.568,0.428,7,-10.036,1,0.0285,0.621,1.55e-05,0.299,0.421,117.115,33,5
1966,292600,5,0.304,0.159,1,-11.948,0,0.04,0.93,0.0,0.137,0.134,91.639,19,5
1966,195840,4,0.352,0.3,8,-9.282,1,0.0301,0.413,0.0,0.1,0.295,58.686,49,5
1966,201053,4,0.52,0.489,9,-9.174,1,0.0347,0.607,0.0,0.217,0.651,142.066,16,5
1966,307719,3,0.39,0.384,9,-10.13,0,0.0313,0.507,0.0,0.147,0.185,118.318,8,5
1966,304640,3,0.421,0.133,10,-14.588,1,0.0339,0.894,8.38e-05,0.122,0.11,121.456,20,5
1970,248693,4,0.192,0.263,3,-11.83,1,0.0332,0.945,0.0,0.203,0.196,87.747,43,5
1975,240866,3,0.171,0.0487,3,-16.942,1,0.0365,0.97,0.00104,0.188,0.0926,173.557,44,5
1963,513826,4,0.536,0.457,5,-10.62,0,0.615,0.917,0.0,0.816,0.27,104.372,5,5
1963,187893,3,0.496,0.517,9,-6.488,1,0.0383,0.823,0.0,0.137,0.32,109.773,25,5
1964,159360,1,0.551,0.157,10,-12.298,1,0.0311,0.95,5.57e-05,0.0974,0.222,109.061,22,5
1980,356466,4,0.373,0.0565,7,-18.829,1,0.0383,0.977,0.0013,0.0914,0.28,135.359,17,5
1980,295226,4,0.704,0.159,4,-14.031,1,0.0455,0.792,5.97e-06,0.0983,0.619,145.748,4,5
1980,383840,3,0.695,0.0131,5,-22.884,1,0.165,0.899,0.0,0.0908,0.417,110.59,6,5
1980,522093,3,0.191,0.0624,10,-14.951,1,0.0404,0.952,0.0527,0.109,0.0407,70.817,2,5
1976,171666,4,0.677,0.494,4,-8.921,1,0.0256,0.742,0.0,0.227,0.848,102.811,32,5
1976,192466,4,0.282,0.146,3,-16.638,1,0.0334,0.967,3.86e-05,0.0941,0.24,147.789,28,5
1976,296466,4,0.529,0.197,7,-17.204,1,0.0269,0.66,0.00172,0.0792,0.321,93.986,14,5
1976,167640,1,0.514,0.412,0,-6.977,1,0.026,0.219,0.0,0.157,0.574,88.249,26,5
1976,249178,4,0.667,0.807,2,-9.14,1,0.0732,0.36,0.0215,0.0749,0.705,135.311,18,5
1976,149933,4,0.675,0.351,0,-11.139,1,0.0287,0.89,0.0173,0.076,0.754,97.441,36,5
1976,190640,4,0.2,0.0691,5,-19.153,1,0.0342,0.956,0.00278,0.129,0.182,77.313,25,5
1939,112773,4,0.715,0.122,11,-14.933,1,0.409,0.534,0.0,0.18,0.577,103.979,35,5
1939,140266,4,0.586,0.292,4,-13.708,1,0.113,0.969,0.0166,0.213,0.801,138.203,21,5
1939,126000,4,0.686,0.41,2,-10.369,1,0.114,0.909,0.000168,0.195,0.873,119.954,20,5
1939,154666,4,0.587,0.316,8,-13.264,1,0.0343,0.995,0.00648,0.104,0.672,128.933,28,5
1939,185520,4,0.521,0.255,4,-12.747,0,0.0645,0.906,0.0,0.203,0.625,148.401,35,5
1939,93533,4,0.725,0.539,10,-11.175,1,0.0763,0.984,0.0,0.0904,0.776,109.552,15,5
1939,122386,4,0.619,0.566,10,-11.728,1,0.389,0.947,1.27e-06,0.137,0.905,187.76,15,5
1939,154000,4,0.491,0.421,4,-11.302,1,0.04,0.984,0.00772,0.142,0.765,173.99,15,5
1939,181892,3,0.57,0.241,4,-12.138,1,0.0473,0.948,0.0224,0.111,0.543,115.352,46,5
1967,215586,3,0.443,0.241,11,-13.834,1,0.033,0.84,1.91e-06,0.179,0.44,136.695,44,5
1969,206373,3,0.402,0.114,9,-15.691,1,0.0321,0.842,0.0024,0.318,0.191,128.332,47,5
1969,229293,4,0.409,0.172,6,-16.44,0,0.0389,0.922,0.00112,0.111,0.352,132.151,61,5
1971,310773,3,0.474,0.0404,9,-22.208,0,0.0387,0.948,0.000263,0.111,0.18,119.415,57,5
1974,186013,3,0.521,0.0592,5,-20.178,1,0.0417,0.899,0.0639,0.105,0.245,132.274,52,5
1984,280626,4,0.588,0.38,7,-11.879,0,0.0251,0.269,8.36e-06,0.0741,0.502,132.885,61,5
1984,277160,3,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,61,5
1988,265186,4,0.712,0.308,11,-16.003,0,0.036,0.328,0.0,0.0835,0.5,94.123,55,5
1988,339053,4,0.795,0.192,4,-20.606,1,0.0361,0.673,0.000191,0.111,0.596,99.574,42,5
1992,401533,4,0.677,0.594,9,-10.762,0,0.029,0.197,3.86e-05,0.122,0.862,141.813,44,5
1989,308626,4,0.438,0.58,7,-9.045,1,0.0317,0.145,0.000278,0.49,0.148,141.236,33,5
1989,261239,4,0.231,0.126,7,-10.494,1,0.0342,0.926,0.000425,0.0896,0.0778,146.165,30,5
1990,315360,4,0.477,0.508,9,-10.527,1,0.0412,0.00683,0.245,0.106,0.5,167.925,34,5
1991,265853,4,0.313,0.22,9,-13.116,0,0.0305,0.786,0.0764,0.101,0.0502,104.274,25,5
1994,338306,5,0.325,0.244,4,-9.279,0,0.0363,0.797,4.37e-05,0.0755,0.0698,106.65,16,5
1994,569666,4,0.477,0.326,0,-12.457,1,0.0287,0.588,0.00292,0.902,0.207,90.861,9,5
1994,462840,4,0.43,0.383,7,-11.162,1,0.032,0.697,0.227,0.0715,0.117,111.045,39,5
1997,431173,4,0.159,0.18,0,-18.472,1,0.0324,0.974,0.372,0.0726,0.0573,85.261,36,5
1997,693786,3,0.293,0.183,11,-12.761,0,0.0321,0.815,7.45e-06,0.0963,0.0985,98.333,27,5
1997,367440,4,0.548,0.456,0,-11.53,0,0.0289,0.425,0.116,0.0892,0.294,120.274,43,5
1972,201093,4,0.564,0.133,2,-17.259,1,0.0532,0.85,1.71e-06,0.0657,0.517,83.028,21,5
1972,185733,4,0.633,0.655,7,-11.514,1,0.0312,0.617,2.79e-06,0.113,0.967,146.868,39,5
1972,146133,4,0.546,0.533,7,-12.258,1,0.0845,0.86,6.97e-06,0.926,0.617,83.883,9,5
1972,147466,4,0.604,0.585,9,-11.288,1,0.0329,0.408,0.0886,0.109,0.67,92.521,53,5
1973,167280,4,0.464,0.203,7,-17.867,1,0.04,0.678,2.57e-05,0.185,0.311,156.274,41,5
1973,180400,4,0.635,0.194,7,-17.722,1,0.0512,0.809,0.0,0.102,0.582,130.019,26,5
1973,375026,4,0.687,0.202,2,-13.955,1,0.0391,0.84,3.55e-06,0.0962,0.381,130.313,27,5
1974,173106,4,0.393,0.295,9,-18.552,1,0.101,0.869,0.0,0.911,0.433,166.5,5,5
2003,225866,4,0.546,0.441,2,-7.989,1,0.0277,0.626,0.00052,0.115,0.246,119.488,26,5
1996,705640,4,0.335,0.12,7,-17.919,0,0.0356,0.841,0.000449,0.0797,0.101,83.209,7,5
1996,189026,4,0.68,0.192,0,-12.231,1,0.0282,0.42,3.08e-06,0.124,0.429,84.411,18,5
1964,251240,4,0.453,0.365,10,-14.925,1,0.0294,0.838,0.0,0.209,0.347,101.564,0,5
1964,202960,4,0.428,0.232,2,-18.741,0,0.0349,0.978,0.222,0.13,0.59,125.281,1,5
1963,205000,4,0.528,0.262,2,-14.477,1,0.0368,0.701,3.71e-05,0.305,0.889,117.61,3,5
1963,114466,4,0.635,0.225,9,-11.899,1,0.0514,0.67,2.59e-06,0.126,0.888,119.978,14,5
1963,198066,4,0.455,0.135,5,-11.611,0,0.0326,0.934,0.0,0.111,0.342,100.516,3,5
1963,113666,4,0.409,0.438,8,-12.395,1,0.0727,0.681,0.164,0.969,0.842,89.462,3,5
1963,188346,4,0.564,0.484,6,-1.328,1,0.0364,0.855,0.000388,0.158,0.413,136.606,3,5
1963,140106,4,0.596,0.32,9,-11.839,0,0.0759,0.763,0.024,0.809,0.81,121.197,2,5
1963,115960,4,0.533,0.335,10,-6.605,0,0.0296,0.806,0.00226,0.104,0.878,127.243,13,5
1963,202710,5,0.189,0.0312,11,-23.739,0,0.0468,0.989,0.208,0.796,0.186,174.677,3,5
1963,157746,4,0.498,0.259,0,-7.132,1,0.0291,0.697,0.16,0.24,0.707,107.261,12,5
1963,218840,4,0.413,0.186,4,-4.249,1,0.0376,0.934,7.26e-06,0.315,0.31,81.038,5,5
1961,163333,4,0.634,0.146,1,-21.282,0,0.166,0.948,0.0,0.0938,0.555,125.565,12,5
1961,159346,4,0.393,0.0451,2,-21.082,1,0.0442,0.945,0.000917,0.127,0.347,140.798,13,5
1969,228666,3,0.446,0.153,2,-23.719,1,0.038,0.757,0.827,0.639,0.16,99.643,22,5
1969,194333,3,0.516,0.494,7,-11.077,0,0.0311,0.403,0.0102,0.112,0.814,89.452,34,5
1970,164533,4,0.548,0.287,9,-15.676,0,0.0376,0.663,0.000159,0.0951,0.22,109.889,22,5
1961,75186,4,0.255,0.429,4,-19.011,1,0.0429,0.924,0.96,0.112,0.693,143.763,9,5
1961,277066,4,0.538,0.266,1,-17.13,1,0.0449,0.876,0.0,0.5,0.374,111.593,21,5
1961,180200,5,0.617,0.152,10,-18.372,1,0.653,0.889,0.0,0.106,0.61,173.58,29,5
1961,116333,4,0.572,0.38,0,-10.41,1,0.034,0.847,0.000157,0.163,0.87,80.6,26,5
1961,181906,4,0.631,0.434,8,-9.369,1,0.0384,0.839,0.0,0.0873,0.815,117.07,29,5
1961,129800,4,0.496,0.245,7,-13.473,0,0.0424,0.992,3.27e-06,0.0926,0.592,175.392,39,5
1962,166573,3,0.48,0.115,10,-16.97,1,0.0655,0.975,0.00586,0.688,0.61,137.064,22,5
1963,114773,3,0.775,0.194,5,-16.883,1,0.0731,0.941,0.00685,0.195,0.783,120.764,39,5
1963,318520,4,0.373,0.277,9,-16.024,1,0.0353,0.89,1e-06,0.977,0.14,85.503,11,5
1963,282226,4,0.406,0.183,0,-14.177,1,0.0313,0.829,0.0,0.113,0.337,126.352,30,5
1963,113693,1,0.44,0.104,10,-18.625,1,0.0685,0.945,3.21e-06,0.186,0.214,89.869,23,5
1967,174666,4,0.758,0.304,5,-13.482,0,0.396,0.821,1.08e-06,0.0929,0.621,89.481,21,5
1962,162933,4,0.436,0.0695,7,-19.735,1,0.0298,0.858,0.0,0.107,0.255,97.128,50,5
1962,121053,4,0.628,0.423,9,-11.231,1,0.0365,0.326,0.0,0.16,0.353,100.082,43,5
1962,177773,4,0.415,0.15,4,-18.762,0,0.0513,0.849,0.0,0.13,0.223,163.726,33,5
1963,177360,4,0.381,0.0848,5,-17.77,1,0.032,0.834,0.0,0.112,0.557,155.036,52,5
1963,206866,4,0.507,0.088,9,-23.309,1,0.0343,0.51,0.0,0.0984,0.398,144.226,57,5
1963,192373,3,0.479,0.269,7,-13.801,1,0.0282,0.577,1.99e-05,0.617,0.581,147.112,32,5
1963,146160,4,0.642,0.427,9,-8.327,1,0.0262,0.394,0.0,0.134,0.702,100.972,32,5
1963,236906,1,0.4,0.0887,10,-16.696,1,0.0328,0.911,2.58e-05,0.108,0.286,106.967,42,5
1969,207240,4,0.414,0.167,9,-16.519,1,0.0484,0.804,0.0,0.117,0.384,133.45,57,5
1964,131039,4,0.685,0.22,2,-14.722,1,0.0639,0.561,0.0,0.167,0.873,124.144,21,5
1964,136360,4,0.595,0.321,9,-12.828,0,0.115,0.741,0.0,0.587,0.662,138.107,27,5
1965,131266,4,0.729,0.168,5,-13.265,1,0.145,0.85,0.0,0.0934,0.692,96.166,32,5
1965,154893,4,0.498,0.492,6,-6.517,1,0.0458,0.633,0.0,0.0762,0.662,131.104,35,5
1965,253573,4,0.404,0.093,3,-19.036,1,0.0486,0.95,7.53e-05,0.717,0.244,80.224,39,5
1966,280800,4,0.357,0.0436,3,-22.425,1,0.0492,0.92,2.08e-05,0.694,0.243,64.046,29,5
1966,276133,4,0.525,0.15,4,-17.785,1,0.0639,0.885,0.0,0.849,0.502,96.177,28,5
1966,220933,4,0.639,0.524,6,-12.094,1,0.0526,0.701,0.0,0.0753,0.948,100.56,21,5
1969,204933,4,0.268,0.145,2,-17.5,1,0.0297,0.591,0.129,0.129,0.206,92.695,7,5
1969,263866,4,0.475,0.27,4,-15.077,1,0.027,0.363,0.0,0.126,0.416,99.168,4,5
1969,248586,4,0.396,0.295,4,-15.126,1,0.0343,0.625,7.6e-05,0.0989,0.187,155.531,55,5
1971,154400,4,0.627,0.193,10,-17.733,0,0.0302,0.892,0.232,0.184,0.3,103.778,37,5
1974,353413,3,0.495,0.198,9,-17.072,0,0.154,0.692,0.0,0.719,0.493,131.896,20,5
1974,289200,4,0.286,0.274,4,-14.366,0,0.0318,0.88,0.0366,0.105,0.333,153.061,15,5
1962,299506,4,0.588,0.0917,5,-21.25,0,0.0421,0.807,0.0203,0.724,0.157,79.01,0,5
1962,196066,3,0.527,0.203,1,-11.275,1,0.0347,0.812,3.52e-05,0.123,0.175,130.398,3,5
1963,152893,4,0.663,0.343,8,-15.86,1,0.0348,0.711,0.0,0.0837,0.877,124.206,10,5
1963,177440,4,0.523,0.371,0,-9.328,1,0.0338,0.957,4.51e-05,0.179,0.361,99.4,15,5
1963,235266,4,0.535,0.119,11,-14.418,0,0.0522,0.941,0.0,0.126,0.281,75.571,2,5
1964,247333,4,0.473,0.159,3,-21.813,1,0.0553,0.793,2.82e-06,0.726,0.36,86.714,8,5
1965,443533,4,0.449,0.218,10,-15.033,1,0.0323,0.78,0.617,0.11,0.432,105.44,16,5
1991,283493,4,0.488,0.209,10,-19.549,1,0.0369,0.374,5.05e-06,0.103,0.362,120.63,47,5
1991,234117,3,0.4,0.551,4,-8.669,0,0.03,0.459,0.0261,0.182,0.253,183.808,27,5
1991,282266,4,0.41,0.812,2,-11.578,1,0.0396,0.116,0.00271,0.0755,0.783,183.039,16,5
1991,194432,4,0.697,0.646,0,-7.798,1,0.0262,0.65,0.543,0.251,0.57,115.994,25,5
1994,199725,3,0.411,0.872,7,-7.382,1,0.0618,0.194,0.105,0.301,0.823,95.728,27,5
1994,243492,4,0.689,0.841,7,-6.009,1,0.0418,0.0173,0.00172,0.349,0.953,74.93,23,5
1994,285136,4,0.721,0.559,11,-9.006,0,0.0308,0.751,0.606,0.0979,0.625,120.029,26,5
1994,257647,4,0.673,0.745,4,-8.146,0,0.0483,0.489,0.168,0.341,0.573,98.975,24,5
1994,203718,4,0.549,0.906,0,-6.248,1,0.0305,0.093,0.00568,0.39,0.808,152.175,23,5
1999,249575,4,0.675,0.718,0,-7.769,1,0.0286,0.151,0.19,0.393,0.539,115.063,21,5
1971,185853,4,0.489,0.0643,9,-30.576,0,0.0408,0.86,0.272,0.111,0.375,122.878,22,5
1971,314800,4,0.504,0.387,6,-9.384,0,0.0259,0.517,0.6,0.203,0.378,127.882,33,5
1971,240320,4,0.175,0.17,0,-12.049,1,0.0317,0.939,0.272,0.15,0.0594,89.047,11,5
1971,187586,3,0.68,0.211,9,-12.052,1,0.0308,0.873,0.00297,0.107,0.255,112.436,8,5
1972,232480,4,0.713,0.399,2,-10.089,1,0.0285,0.839,0.00526,0.172,0.516,131.6,11,5
1973,266586,4,0.467,0.36,2,-7.752,1,0.0307,0.185,0.0748,0.121,0.441,64.81,11,5
1973,335626,3,0.399,0.0762,3,-13.789,1,0.0343,0.645,0.000162,0.142,0.146,133.064,33,5
1971,284960,4,0.645,0.431,9,-9.802,1,0.0319,0.153,3.03e-05,0.114,0.595,131.9,14,5
1971,522599,4,0.445,0.289,2,-11.208,1,0.0305,0.162,9.69e-05,0.0815,0.241,116.646,14,5
1971,219453,4,0.53,0.486,11,-9.3,1,0.0292,0.403,0.00602,0.116,0.903,169.844,28,5
1971,276186,4,0.64,0.535,7,-7.016,1,0.0385,0.503,0.00251,0.0544,0.569,125.402,13,5
1971,192560,4,0.565,0.339,2,-15.824,1,0.0719,0.678,0.023,0.0785,0.578,133.383,14,5
1973,147106,3,0.486,0.223,1,-15.365,0,0.0377,0.968,6.64e-05,0.887,0.425,69.291,31,5
1974,432040,4,0.51,0.448,2,-7.423,0,0.0288,0.654,0.000262,0.119,0.523,94.663,18,5
1975,251746,4,0.466,0.691,2,-6.692,1,0.0582,0.666,0.00186,0.172,0.669,141.75,35,5
1975,275200,3,0.61,0.452,5,-9.012,1,0.0283,0.138,0.00104,0.106,0.722,111.795,8,5
1971,362506,3,0.581,0.333,7,-13.336,1,0.0566,0.641,0.0,0.955,0.54,121.016,18,5
1971,230960,4,0.477,0.797,0,-5.316,1,0.0365,0.0828,0.0,0.185,0.705,88.823,36,5
1971,215866,3,0.593,0.566,9,-7.868,0,0.0315,0.58,0.0,0.366,0.63,95.92,14,5
1971,259906,4,0.665,0.703,0,-5.872,0,0.0298,0.173,0.0,0.316,0.519,118.216,24,5
1977,259560,4,0.473,0.667,7,-9.325,1,0.0357,0.608,4.62e-06,0.221,0.599,83.82,24,5
1984,171293,4,0.695,0.601,0,-9.902,1,0.0375,0.252,0.0,0.502,0.903,99.75,34,5
1984,269866,4,0.719,0.297,9,-13.46,1,0.106,0.438,0.0,0.132,0.616,88.771,11,5
1984,228306,4,0.86,0.439,6,-12.264,0,0.0495,0.0204,0.0147,0.0465,0.725,99.144,57,5
1985,215200,4,0.654,0.633,11,-12.796,0,0.0304,0.355,0.0,0.0765,0.737,142.919,36,5
1985,219173,4,0.608,0.37,6,-15.055,0,0.034,0.597,0.0,0.0987,0.33,112.554,43,5
1985,234653,4,0.389,0.222,8,-16.984,1,0.0335,0.759,0.000297,0.114,0.219,130.772,33,5
1986,203306,4,0.706,0.58,4,-12.03,1,0.0284,0.459,0.00335,0.104,0.867,116.045,23,5
1987,196266,4,0.838,0.468,11,-14.203,1,0.0806,0.0707,0.54,0.081,0.976,138.778,33,5
1987,244066,4,0.439,0.214,9,-17.616,1,0.0327,0.635,1.04e-06,0.286,0.497,74.987,37,5
1987,231933,4,0.63,0.697,6,-10.654,1,0.0311,0.189,0.000258,0.116,0.796,124.956,61,5
1992,148106,4,0.599,0.751,11,-12.372,1,0.0352,0.000525,0.659,0.0827,0.905,87.861,37,5
1988,248640,3,0.396,0.0226,7,-27.232,1,0.0382,0.965,2.17e-06,0.701,0.259,110.466,22,5
1988,350200,4,0.476,0.114,1,-19.546,0,0.24,0.894,0.0,0.149,0.439,198.631,21,5
1988,199906,4,0.527,0.471,2,-9.728,1,0.271,0.901,0.0,0.497,0.892,79.257,40,5
1988,171293,4,0.339,0.351,9,-9.532,1,0.0296,0.905,0.0,0.152,0.339,74.299,16,5
1941,179133,4,0.681,0.509,8,-11.215,1,0.0846,0.975,1.06e-06,0.289,0.671,110.272,16,5
1941,131466,4,0.496,0.263,7,-12.325,0,0.0408,0.993,3.14e-05,0.0763,0.72,176.134,33,5
1965,151906,4,0.401,0.888,9,-7.344,1,0.0304,0.0485,0.0,0.334,0.956,135.09,2,5
1965,149466,4,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,61,5
1965,229360,4,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,62,5
1966,214640,4,0.365,0.77,9,-10.492,1,0.0764,0.21,0.136,0.503,0.37,130.603,49,5
1966,188240,4,0.558,0.524,4,-10.528,1,0.0339,0.109,0.0,0.17,0.727,123.243,48,5
1967,126160,4,0.37,0.683,2,-8.163,1,0.0387,0.0036,6.32e-06,0.451,0.728,154.044,36,5
1968,211173,3,0.444,0.409,7,-11.623,1,0.0283,0.275,0.0075,0.173,0.544,105.172,34,5
1969,124266,4,0.411,0.635,2,-11.645,1,0.0667,0.66,0.0519,0.273,0.755,97.123,41,5
1970,307173,4,0.39,0.595,2,-9.582,1,0.0395,0.102,0.0,0.111,0.298,123.163,26,5
1995,382626,4,0.446,0.345,7,-16.342,1,0.0805,0.662,0.0474,0.327,0.265,106.516,9,5
1995,320773,4,0.258,0.317,4,-12.626,0,0.038,0.497,0.000251,0.113,0.161,90.675,48,5
1995,304546,3,0.444,0.841,7,-8.674,1,0.0363,0.292,0.391,0.298,0.767,127.13,22,5
2002,199653,3,0.189,0.431,9,-10.469,1,0.0388,0.697,0.0,0.11,0.52,73.136,32,5
